Fecha,flota,Modelo,Marca,Componente,Aceite Lubricante,cambioLubricanate,Contenido de agua %,Punto de inflamacion °C,Glicol %,Nitracion A/cm,Oxidación A/cm,Hollín %,Sulfatacion A/cm,Diesel %,N de part >4µm,N° de part >6µm,N° de part>14µm,Código ISO 4406,Viscosidad 100°C cSt(mm2/s),Viscosidad 40°C cSt(mm2/s),TAN mg KOH/g,TBN mg KOH/g,Plata (Ag) ppm,Aluminio (Al) ppm,Bario (Ba) ppm,Boro (B) ppm,Calcio (Ca) ppm,Cromo (Cr) ppm,Cobre (Cu) ppm,Hierro (Fe) ppm,Potasio (K) ppm,Magnesio (Mg) ppm,Molibdeno (Mo) ppm,Sodio (Na) ppm,Níquel (Ni) ppm,Plomo (Pb) ppm,Fósforo (P) ppm,Silicio (Si) ppm,Estaño (Sn) ppm,Titanio (Ti) ppm,Vanadio (V) ppm,Zinc (Zn) ppm,Residuo Ferroso Total mg/kg,Numero Muestra,Numero Registro,Numero Serie Equipo,Criticidad,Disponibilidad,Tiempo Parada,TRR,TMP,TBF,Confiabilidad
2025-05-04 07:25:00,546,KOMATSU 930 E5,KOMATSU,MOTOR TRACCION DER,MOBIL SHC GEAR 680,Muestreo,0.72,239,0.29,4,3,0.49,1,0.75,6363,1952,179,18/17/15,11.78,113.48,0.62,8,2,14,4,0,444,2,8,268,0,4,6,25,0,5,5,39,1,7,7,72,228,C03621,3621,LAJ034,Critico,0.0,16,2,2.1,0,0.0
2025-05-04 07:30:00,500,KOMATSU 930 E4,KOMATSU,MASA DERECHA,MOBIL MOBILTRANS HD 30,Muestreo,0.66,193,0.27,0,2,1.15,1,0.57,4879,1623,726,18/17/14,19.55,88.34,2.5,9,4,3,9,3,270,7,47,212,6,7,7,28,2,4,6,37,8,6,9,17,213,D03622,3622,LAJ135,Critico,0.0,14,4,0.6666666666666666,0,0.0
2025-05-04 07:35:00,551,KOMATSU 930 E5,KOMATSU,MOTOR TRACCION DER,MOBIL SHC GEAR 680,Muestreo,0.26,241,0.15,0,1,0.62,2,0.76,8257,2179,173,21/16/14,15.36,110.69,0.88,4,0,20,4,5,618,4,12,120,8,4,0,9,8,7,4,25,8,4,0,25,508,E03623,3623,LAJ982,Atencion,0.625,9,2,2.466666666666667,15,86.7
2025-05-04 07:40:00,564,KOMATSU 930 E4SE,KOMATSU,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,Cambio Aceite,0.84,212,0.11,3,1,1.79,3,0.37,9189,1185,298,20/19/13,14.68,104.95,0.69,2,1,1,9,2,121,6,25,77,8,4,5,22,6,3,1,13,0,3,4,14,515,C03624,3624,LAJ393,Normal,0.875,3,5,0.7333333333333333,21,76.2
2025-05-04 07:45:00,538,KOMATSU 930 E3,KOMATSU,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.08,192,0.29,0,2,0.04,0,1.0,2985,1101,922,19/19/15,13.86,84.8,2.42,6,3,28,6,7,869,4,19,21,6,1,7,23,2,1,3,3,5,5,5,76,220,A03625,3625,LAJ580,Normal,0.9583,1,4,2.033333333333333,23,82.6
2025-05-04 07:50:00,931,CATERPILLAR 798AC-P,CATERPILLAR,SISTEMA HIDRAULICO,MOBIL DTE 24,Cambio Aceite,0.12,180,0.28,2,1,1.03,0,0.16,7580,4275,932,21/18/13,11.3,99.77,0.99,7,0,20,3,6,780,4,21,83,7,5,9,1,1,3,1,0,5,8,7,46,232,C03626,3626,LAJ538,Normal,0.9583,1,5,2.333333333333333,23,78.3
2025-05-04 07:55:00,514,KOMATSU 930 E5,KOMATSU,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.12,196,0.24,4,1,0.89,2,0.28,5713,2098,809,19/16/16,10.36,87.15,1.67,9,0,5,1,9,305,7,8,98,6,0,0,11,6,7,5,5,8,7,4,58,432,A03627,3627,LAJ579,Normal,0.8333,4,3,2.2333333333333334,20,85.0
2025-05-04 08:00:00,523,KOMATSU 930 E4,KOMATSU,MOTOR,MOBIL DELVAC 15W40,Muestreo,0.41,244,0.26,4,2,0.6,2,0.52,6671,4733,579,19/18/13,18.93,103.59,1.91,2,0,26,6,5,931,7,1,83,5,2,4,6,0,2,3,10,6,8,8,8,409,D03628,3628,LAJ368,Normal,0.75,6,0,1.9,18,100.0
2025-05-04 08:05:00,921,CATERPILLAR 798AC-P,CATERPILLAR,MOTOR TRACCION DER,MOBIL SHC GEAR 680,Cambio Aceite,0.65,212,0.02,0,3,1.73,3,0.24,5755,2283,617,19/19/14,10.43,86.58,2.27,2,2,0,0,9,802,4,40,51,7,3,0,19,2,2,9,1,2,8,1,28,166,E03629,3629,LAJ700,Normal,0.9167,2,2,0.0666666666666666,22,90.9
2025-05-04 08:10:00,507,KOMATSU 930 E4,KOMATSU,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,Muestreo,0.73,187,0.09,1,4,0.63,4,0.02,2491,2730,450,18/17/16,10.78,93.21,2.41,8,4,17,7,5,514,8,23,55,3,3,1,2,4,0,1,10,7,6,6,15,333,C03630,3630,LAJ955,Normal,0.7917,5,3,2.1333333333333333,19,84.2
2025-05-04 08:15:00,525,KOMATSU 930 E3,KOMATSU,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,Muestreo,0.42,189,0.05,1,1,1.61,3,0.11,1822,2601,849,18/17/15,10.92,106.47,0.97,3,0,16,6,0,968,2,0,162,4,9,0,5,4,2,2,22,5,1,3,74,376,A03631,3631,LAJ565,Atencion,0.5833,10,3,1.4,14,78.6
2025-05-04 08:20:00,911,CATERPILLAR 797F,CATERPILLAR,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,Muestreo,0.54,222,0.3,3,4,1.5,4,0.96,3049,958,472,19/16/15,13.32,91.11,2.21,8,0,3,0,6,316,7,3,93,6,8,3,5,9,7,2,3,9,3,0,63,128,A03632,3632,LAJ648,Normal,0.875,3,3,2.6666666666666665,21,85.7
2025-05-04 08:25:00,924,CATERPILLAR 798AC-A,CATERPILLAR,MASA DERECHA,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.89,183,0.39,0,4,1.05,3,0.62,9992,748,471,18/19/14,10.83,106.04,2.12,2,4,6,0,0,920,6,36,223,2,1,9,20,0,7,6,31,8,0,2,55,573,D03633,3633,LAJ568,Critico,0.0,15,1,0.6333333333333333,0,0.0
2025-05-04 08:30:00,529,KOMATSU 930 E4,KOMATSU,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.11,180,0.42,1,0,1.91,1,0.66,2130,594,296,21/18/15,11.5,96.63,1.87,0,2,21,0,6,974,0,6,38,2,3,2,20,3,3,9,11,5,6,7,29,71,E03634,3634,LAJ518,Normal,0.75,6,0,1.3666666666666667,18,100.0
2025-05-04 08:35:00,513,KOMATSU 930 E3,KOMATSU,MANDO FINAL,MOBIL MOBILTRANS HD 30,Muestreo,0.6,225,0.49,3,0,0.59,3,0.62,7028,4282,101,21/16/15,19.34,105.57,1.41,0,0,19,0,7,115,4,4,287,6,1,1,15,0,6,5,38,2,2,4,7,123,B03635,3635,LAJ694,Critico,0.0,19,4,1.6666666666666667,0,0.0
2025-05-04 08:40:00,906,CATERPILLAR 797F,CATERPILLAR,SISTEMA HIDRAULICO,MOBIL DTE 24,Cambio Aceite,0.37,248,0.46,1,1,0.87,4,0.46,4874,4329,535,18/19/13,14.81,101.51,1.15,9,0,28,2,8,198,4,16,109,4,1,7,5,7,4,3,23,6,4,8,73,561,D03636,3636,LAJ162,Atencion,0.5833,10,0,0.6,14,100.0
2025-05-04 08:45:00,557,KOMATSU 930 E5,KOMATSU,SISTEMA HIDRAULICO,MOBIL DTE 24,Muestreo,0.44,236,0.48,2,2,1.62,4,0.5,4510,1125,634,20/18/14,11.76,99.87,0.5,9,4,29,9,5,871,5,34,84,8,8,6,22,3,8,6,14,5,7,3,0,416,B03637,3637,LAJ477,Normal,0.9583,1,1,1.933333333333333,23,95.7
2025-05-04 08:50:00,934,CATERPILLAR 798AC-A,CATERPILLAR,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,Muestreo,0.22,180,0.17,0,4,0.31,3,0.29,7376,2084,220,19/16/14,14.6,116.93,0.59,5,2,8,2,7,812,2,26,117,2,3,3,12,7,2,2,21,1,2,0,72,15,A03638,3638,LAJ386,Atencion,0.6667,8,4,0.2666666666666666,16,75.0
2025-05-05 00:00:00,558,KOMATSU 930 E3,KOMATSU,MANDO FINAL,MOBIL MOBILTRANS HD 30,Muestreo,0.31,230,0.01,2,4,1.17,2,0.25,5662,3127,116,21/17/14,19.54,117.96,0.29,7,2,18,0,7,463,5,40,6,0,3,4,17,8,2,7,4,8,9,9,40,232,B03639,3639,LAJ613,Normal,0.75,6,1,0.8,18,94.4
2025-05-05 00:05:00,524,KOMATSU 930 E4,KOMATSU,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.93,205,0.27,0,4,0.69,4,0.39,6683,1758,295,18/16/13,15.47,102.15,0.55,3,2,26,0,3,427,4,35,56,9,2,5,11,2,8,3,11,8,8,7,91,392,C03640,3640,LAJ526,Normal,0.9167,2,5,2.533333333333333,22,77.3
2025-05-05 00:10:00,545,KOMATSU 930 E3,KOMATSU,MOTOR,MOBIL DELVAC 15W40,Cambio Aceite,0.41,183,0.37,3,2,1.26,1,0.91,5568,2292,418,18/19/13,10.98,105.4,2.48,1,2,22,0,1,839,3,10,83,5,8,0,20,4,7,7,2,0,5,5,88,342,D03641,3641,LAJ293,Normal,0.875,3,3,2.3666666666666667,21,85.7
2025-05-05 00:15:00,533,KOMATSU 930 E3,KOMATSU,MOTOR TRACCION DER,MOBIL SHC GEAR 680,Cambio Aceite,0.2,239,0.16,0,3,0.07,4,0.41,2777,1400,761,20/18/13,10.96,107.09,0.51,3,0,2,3,5,922,1,19,30,9,3,8,0,5,3,0,1,3,2,0,9,222,D03642,3642,LAJ677,Normal,0.9167,2,5,1.2,22,77.3
2025-05-05 00:20:00,522,KOMATSU 930 E3,KOMATSU,MOTOR TRACCION DER,MOBIL SHC GEAR 680,Muestreo,0.63,209,0.32,4,3,0.35,3,0.43,1245,3887,214,19/19/15,15.51,82.94,2.27,4,1,12,2,2,558,1,26,85,8,5,4,18,5,5,9,13,9,4,0,81,84,E03643,3643,LAJ695,Normal,0.875,3,6,2.6333333333333333,21,71.4
2025-05-05 00:25:00,565,KOMATSU 930 E5,KOMATSU,MOTOR TRACCION DER,MOBIL SHC GEAR 680,Cambio Aceite,0.26,225,0.23,3,1,0.92,2,0.62,9259,3921,608,18/19/13,12.88,104.39,2.14,2,4,5,6,0,926,1,44,57,9,0,6,19,7,9,6,0,7,5,3,64,150,E03644,3644,LAJ107,Normal,0.9167,2,1,0.6333333333333333,22,95.5
2025-05-05 00:30:00,902,CATERPILLAR 798AC-P,CATERPILLAR,MASA DERECHA,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.64,184,0.4,0,4,0.81,4,0.79,1244,4675,610,18/17/13,14.49,98.9,0.79,2,4,10,4,6,431,5,34,69,7,2,7,26,3,9,4,9,6,0,3,79,174,A03645,3645,LAJ398,Normal,0.875,3,4,1.4333333333333331,21,81.0
2025-05-05 00:35:00,532,KOMATSU 930 E4SE,KOMATSU,MOTOR,MOBIL DELVAC 15W40,Cambio Aceite,0.79,222,0.23,1,4,0.41,1,0.07,8500,3438,895,20/17/16,18.24,109.52,1.66,0,2,13,2,8,679,0,17,87,9,7,6,8,8,5,2,11,5,7,5,47,425,A03646,3646,LAJ775,Normal,0.75,6,2,2.1666666666666665,18,88.9
2025-05-05 00:40:00,506,KOMATSU 930 E3,KOMATSU,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,Muestreo,0.38,217,0.46,1,3,1.71,4,0.28,3787,2104,568,19/16/15,11.62,100.31,1.96,8,3,5,8,0,54,6,16,67,2,9,8,17,1,2,9,10,8,0,3,80,530,D03647,3647,LAJ295,Normal,0.75,6,0,0.9666666666666668,18,100.0
2025-05-05 00:45:00,551,KOMATSU 930 E4,KOMATSU,MOTOR,MOBIL DELVAC 15W40,Cambio Aceite,0.63,238,0.42,3,4,1.88,2,0.37,3660,3676,103,18/17/13,13.99,100.87,2.32,5,1,3,7,9,955,2,7,24,4,7,7,9,4,3,4,6,0,9,5,72,436,C03648,3648,LAJ338,Normal,0.9583,1,4,2.7333333333333334,23,82.6
2025-05-05 00:50:00,563,KOMATSU 930 E3,KOMATSU,MANDO FINAL,MOBIL MOBILTRANS HD 30,Muestreo,0.07,225,0.14,0,2,0.45,4,0.54,1868,1674,319,18/16/16,19.65,91.93,2.97,6,3,4,5,3,705,2,32,29,2,1,7,18,5,7,7,1,1,7,8,16,409,A03649,3649,LAJ674,Normal,0.9583,1,5,0.2,23,78.3
2025-05-05 00:55:00,937,CATERPILLAR 797F,CATERPILLAR,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.59,181,0.06,4,3,1.84,3,0.97,4199,2276,667,20/17/14,15.87,103.76,2.3,7,2,1,6,9,727,3,33,57,8,0,6,6,9,9,4,15,9,6,0,70,149,D03650,3650,LAJ218,Normal,0.9583,1,2,1.9666666666666663,23,91.3
2025-05-05 01:00:00,509,KOMATSU 930 E3,KOMATSU,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.66,188,0.46,1,0,0.01,1,0.61,8539,1968,265,20/19/15,14.49,112.03,1.34,2,4,26,5,8,338,1,23,207,6,3,4,14,3,7,7,34,5,6,7,59,22,E03651,3651,LAJ476,Critico,0.0,12,5,0.4333333333333333,0,0.0
2025-05-05 01:05:00,935,CATERPILLAR 798AC-A,CATERPILLAR,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.57,205,0.47,4,4,1.66,0,0.72,4658,2143,470,20/19/13,12.51,92.47,0.22,0,1,24,1,3,418,3,40,0,6,0,9,18,7,3,9,5,7,9,9,81,271,E03652,3652,LAJ408,Normal,0.9583,1,0,0.5333333333333333,23,100.0
2025-05-05 01:10:00,557,KOMATSU 930 E4,KOMATSU,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,Muestreo,0.48,212,0.26,2,3,0.29,0,0.77,5204,617,551,21/18/13,10.38,108.81,0.03,1,4,5,7,1,37,0,21,96,3,8,1,29,1,2,0,8,4,4,3,37,595,A03653,3653,LAJ695,Normal,0.9583,1,5,0.3333333333333333,23,78.3
2025-05-05 01:15:00,917,CATERPILLAR 798AC-P,CATERPILLAR,MANDO FINAL,MOBIL MOBILTRANS HD 30,Muestreo,0.25,210,0.06,3,4,1.19,0,0.45,1117,4471,259,19/16/14,13.24,111.67,1.7,3,4,15,2,3,385,7,26,106,6,6,1,2,2,4,9,17,3,2,7,62,547,C03654,3654,LAJ823,Atencion,0.7083,7,3,2.9,17,82.4
2025-05-05 01:20:00,549,KOMATSU 930 E4SE,KOMATSU,MOTOR TRACCION DER,MOBIL SHC GEAR 680,Cambio Aceite,0.83,229,0.2,3,0,0.51,1,0.31,6582,1549,627,20/19/14,12.83,95.6,0.71,2,0,25,5,4,826,7,25,262,5,6,4,27,4,2,0,40,7,8,9,62,481,D03655,3655,LAJ366,Critico,0.0,15,6,2.7,0,0.0
2025-05-05 01:25:00,920,CATERPILLAR 797F,CATERPILLAR,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,Muestreo,0.43,220,0.33,4,1,0.16,2,0.28,4411,2006,484,18/17/16,10.61,94.83,0.49,1,0,15,6,8,42,2,33,227,8,4,4,3,6,3,6,36,3,7,6,62,447,D03656,3656,LAJ090,Critico,0.0,13,2,1.933333333333333,0,0.0
2025-05-05 01:30:00,925,CATERPILLAR 797F,CATERPILLAR,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,Muestreo,0.09,234,0.07,0,3,1.22,4,0.65,1512,3561,564,19/16/13,18.38,103.96,0.84,3,2,3,5,4,664,7,42,90,4,6,7,29,0,1,4,6,7,7,9,60,10,D03657,3657,LAJ774,Normal,0.8333,4,4,0.2666666666666666,20,80.0
2025-05-05 01:35:00,538,KOMATSU 930 E3,KOMATSU,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,Cambio Aceite,0.96,212,0.45,3,3,0.5,2,0.85,8241,3763,286,20/17/15,16.7,119.91,1.92,0,4,1,9,3,156,2,48,26,5,7,3,9,4,8,2,0,7,0,8,28,491,A03658,3658,LAJ984,Normal,0.7917,5,2,0.1333333333333333,19,89.5
2025-05-05 01:40:00,547,KOMATSU 930 E3,KOMATSU,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.37,224,0.3,1,0,1.49,1,0.43,8878,1435,657,19/17/16,16.62,95.61,0.53,9,0,13,4,2,319,8,19,80,9,1,9,7,7,3,8,1,8,0,3,31,139,C03659,3659,LAJ674,Normal,0.8333,4,5,1.5666666666666669,20,75.0
2025-05-05 01:45:00,542,KOMATSU 930 E4,KOMATSU,MOTOR,MOBIL DELVAC 15W40,Cambio Aceite,0.62,214,0.05,3,4,1.09,4,0.48,5348,4291,197,20/19/16,17.41,112.76,1.12,7,2,27,8,1,752,3,42,173,1,9,7,19,5,9,0,21,7,9,5,30,246,D03660,3660,LAJ136,Atencion,0.5417,11,2,0.9,13,84.6
2025-05-05 01:50:00,512,KOMATSU 930 E4SE,KOMATSU,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,Muestreo,0.89,187,0.13,4,2,0.5,1,0.04,4689,2505,525,20/19/14,10.07,91.41,1.78,1,2,8,2,2,673,1,45,54,7,8,5,1,1,0,6,7,3,0,5,46,408,A03661,3661,LAJ355,Normal,0.875,3,4,1.9,21,81.0
2025-05-05 01:55:00,556,KOMATSU 930 E5,KOMATSU,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,Muestreo,0.58,241,0.45,1,2,1.58,0,0.85,9869,658,380,18/16/13,10.22,91.36,0.76,4,3,24,3,5,683,9,24,5,8,6,9,17,1,7,3,2,8,8,4,18,117,C03662,3662,LAJ309,Normal,0.875,3,3,1.7,21,85.7
2025-05-05 02:00:00,926,CATERPILLAR 798AC-P,CATERPILLAR,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,Muestreo,0.13,249,0.13,4,0,1.67,1,0.46,1830,4205,654,21/16/13,15.34,85.1,2.8,6,1,19,9,0,357,3,39,32,1,7,2,4,9,2,8,13,0,2,1,71,141,C03663,3663,LAJ608,Normal,0.75,6,1,1.7,18,94.4
2025-05-05 02:05:00,567,KOMATSU 930 E4,KOMATSU,SISTEMA HIDRAULICO,MOBIL DTE 24,Muestreo,0.34,231,0.17,4,0,0.23,0,0.07,7969,4767,323,20/17/14,10.2,111.44,1.57,4,1,29,3,4,430,9,11,31,9,2,2,28,2,9,5,7,9,2,1,81,192,D03664,3664,LAJ351,Normal,0.875,3,4,1.3333333333333333,21,81.0
2025-05-05 02:10:00,530,KOMATSU 930 E4,KOMATSU,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,Muestreo,0.04,217,0.29,3,4,0.84,1,0.44,2109,1033,466,21/18/16,14.45,98.44,0.24,6,0,29,8,4,633,8,16,62,6,0,9,14,6,7,1,1,9,3,6,8,596,A03665,3665,LAJ382,Normal,0.8333,4,0,2.6,20,100.0
2025-05-05 02:15:00,502,KOMATSU 930 E5,KOMATSU,MOTOR TRACCION DER,MOBIL SHC GEAR 680,Cambio Aceite,0.88,190,0.4,3,0,0.88,3,0.04,8210,2911,993,20/17/15,11.94,85.2,2.17,1,4,15,1,3,969,8,36,57,9,7,8,24,7,8,0,6,5,7,7,3,241,D03666,3666,LAJ436,Normal,0.9583,1,4,0.3,23,82.6
2025-05-05 02:20:00,908,CATERPILLAR 798AC-A,CATERPILLAR,MASA DERECHA,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.47,235,0.16,0,0,1.87,0,0.57,9120,1116,390,21/17/13,19.55,102.13,2.87,3,4,23,3,7,140,9,47,28,6,3,5,10,2,5,2,11,9,2,0,60,187,B03667,3667,LAJ167,Normal,0.75,6,2,0.1333333333333333,18,88.9
2025-05-05 02:25:00,517,KOMATSU 930 E5,KOMATSU,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,Muestreo,0.81,184,0.41,3,3,1.13,4,0.4,7025,3200,774,21/16/14,17.89,90.35,1.84,6,2,2,1,6,325,7,21,49,3,9,4,13,8,5,9,10,7,5,7,98,266,B03668,3668,LAJ746,Normal,0.9167,2,4,2.8,22,81.8
2025-05-05 02:30:00,912,CATERPILLAR 798AC-A,CATERPILLAR,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,Muestreo,0.62,199,0.17,1,4,0.17,4,0.78,6654,4163,836,20/19/13,17.38,107.93,1.15,1,0,9,7,9,286,8,1,58,6,1,3,27,3,2,1,2,0,7,0,98,508,E03669,3669,LAJ405,Normal,0.875,3,3,0.0333333333333333,21,85.7
2025-05-05 02:35:00,500,KOMATSU 930 E5,KOMATSU,MOTOR TRACCION DER,MOBIL SHC GEAR 680,Cambio Aceite,0.39,223,0.35,2,2,1.95,2,0.98,6845,4916,295,18/19/14,19.71,110.44,1.97,4,1,12,4,9,205,3,17,60,1,6,9,5,2,1,8,4,3,5,6,16,402,C03670,3670,LAJ149,Normal,0.9167,2,1,0.7,22,95.5
2025-05-05 02:40:00,903,CATERPILLAR 798AC-P,CATERPILLAR,MANDO FINAL,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.19,214,0.36,4,1,1.94,4,1.0,9272,2072,696,18/16/15,19.27,103.71,0.39,0,3,12,6,3,915,4,7,53,0,9,0,10,4,8,2,9,0,1,2,46,197,D03671,3671,LAJ538,Normal,0.9167,2,3,0.2,22,86.4
2025-05-05 02:45:00,907,CATERPILLAR 798AC-A,CATERPILLAR,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.31,239,0.17,2,4,0.55,0,0.87,7851,2570,515,20/18/15,19.8,111.1,0.17,2,2,22,6,8,804,4,30,178,5,2,5,13,3,6,1,20,4,4,3,78,63,D03672,3672,LAJ589,Atencion,0.5417,11,3,1.4,13,76.9
2025-05-05 02:50:00,922,CATERPILLAR 798AC-A,CATERPILLAR,MASA DERECHA,MOBIL MOBILTRANS HD 30,Muestreo,0.53,249,0.25,4,2,0.16,0,0.85,6609,3105,727,19/16/14,19.34,99.49,2.87,1,2,1,0,0,728,0,18,68,1,1,1,7,3,5,4,8,6,3,8,65,529,D03673,3673,LAJ496,Normal,0.9583,1,6,0.4666666666666667,23,73.9
2025-05-05 02:55:00,505,KOMATSU 930 E3,KOMATSU,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.36,181,0.38,2,1,0.33,3,0.77,4766,2217,124,20/17/16,16.21,119.1,2.94,2,0,5,0,8,14,6,23,52,2,9,0,15,2,0,8,3,4,1,7,4,226,B03674,3674,LAJ645,Normal,0.9583,1,5,2.2,23,78.3
2025-05-05 03:00:00,526,KOMATSU 930 E5,KOMATSU,MOTOR TRACCION DER,MOBIL SHC GEAR 680,Muestreo,0.23,236,0.34,1,4,0.43,2,0.02,3487,4302,339,19/16/13,11.03,104.68,1.55,9,3,2,2,6,504,0,4,106,3,5,8,21,4,0,1,16,5,3,2,38,278,C03675,3675,LAJ949,Atencion,0.75,6,6,0.4333333333333333,18,66.7
2025-05-05 03:05:00,552,KOMATSU 930 E3,KOMATSU,MASA DERECHA,MOBIL MOBILTRANS HD 30,Muestreo,0.57,190,0.18,3,3,1.03,4,0.4,6814,4800,852,21/16/16,19.15,115.33,2.32,0,0,22,1,2,733,2,9,50,6,6,5,28,7,0,3,13,2,1,7,97,553,D03676,3676,LAJ038,Normal,0.7917,5,3,2.6333333333333333,19,84.2
2025-05-05 03:10:00,562,KOMATSU 930 E5,KOMATSU,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.72,216,0.18,0,0,0.56,2,0.82,9075,2758,975,19/18/16,17.59,98.14,1.07,5,3,26,2,5,646,6,19,42,2,3,1,8,3,7,7,8,4,2,8,45,186,D03677,3677,LAJ866,Normal,0.9583,1,5,2.8666666666666667,23,78.3
2025-05-05 03:15:00,504,KOMATSU 930 E4SE,KOMATSU,MOTOR,MOBIL DELVAC 15W40,Cambio Aceite,0.21,209,0.37,2,4,0.2,1,0.58,9145,3969,532,21/16/15,18.75,112.78,1.49,2,0,14,5,9,251,3,6,179,0,9,7,10,1,5,9,18,7,2,7,52,162,E03678,3678,LAJ644,Atencion,0.5417,11,3,1.933333333333333,13,76.9
2025-05-05 03:20:00,548,KOMATSU 930 E5,KOMATSU,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.07,197,0.05,2,2,1.17,4,0.04,6046,4325,324,18/19/14,19.81,83.85,1.49,2,2,12,8,9,14,8,30,3,0,7,6,10,1,8,9,5,5,0,9,89,453,E03679,3679,LAJ790,Normal,0.875,3,0,1.6333333333333333,21,100.0
2025-05-05 03:25:00,928,CATERPILLAR 798AC-A,CATERPILLAR,SISTEMA HIDRAULICO,MOBIL DTE 24,Cambio Aceite,0.2,227,0.37,1,4,0.57,4,0.54,8059,4644,121,19/17/14,15.84,116.02,1.15,3,4,18,8,5,8,5,14,212,6,7,6,5,0,4,2,35,2,3,1,42,89,D03680,3680,LAJ763,Critico,0.0,22,3,1.933333333333333,0,0.0
2025-05-05 03:30:00,900,CATERPILLAR 798AC-A,CATERPILLAR,MOTOR TRACCION DER,MOBIL SHC GEAR 680,Cambio Aceite,0.17,191,0.03,1,0,1.05,3,0.19,9637,4174,335,18/18/15,19.84,80.07,1.87,2,1,21,2,2,692,1,20,29,1,3,2,19,5,9,3,5,7,8,2,90,585,B03681,3681,LAJ870,Normal,0.9167,2,2,2.033333333333333,22,90.9
2025-05-05 03:35:00,568,KOMATSU 930 E4,KOMATSU,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.37,227,0.44,4,3,1.15,3,0.96,2032,2194,902,20/19/13,16.9,94.34,2.98,5,4,21,8,8,922,9,13,136,1,5,6,21,8,9,2,25,2,7,1,5,551,D03682,3682,LAJ292,Atencion,0.75,6,0,0.8666666666666667,18,100.0
2025-05-05 03:40:00,554,KOMATSU 930 E4SE,KOMATSU,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,Muestreo,0.24,212,0.48,0,3,0.87,0,0.88,5342,3388,927,19/18/14,10.83,103.4,2.32,7,0,20,5,5,120,3,45,76,6,3,4,15,9,0,3,9,5,1,8,23,517,A03683,3683,LAJ652,Normal,0.8333,4,6,0.6333333333333333,20,70.0
2025-05-05 03:45:00,531,KOMATSU 930 E4SE,KOMATSU,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.41,220,0.31,0,1,1.49,4,0.23,8880,612,906,18/19/13,13.02,97.59,1.4,2,3,12,4,5,72,6,27,64,1,5,3,8,3,7,3,14,3,9,9,34,583,D03684,3684,LAJ049,Normal,0.9583,1,4,2.8666666666666667,23,82.6
2025-05-05 03:50:00,514,KOMATSU 930 E4,KOMATSU,MOTOR,MOBIL DELVAC 15W40,Cambio Aceite,0.72,229,0.17,4,1,0.67,0,0.98,7974,2624,853,18/17/16,19.34,117.44,0.12,5,3,25,5,2,275,3,23,8,2,0,9,21,9,9,4,15,4,9,2,48,112,A03685,3685,LAJ924,Normal,0.9167,2,1,0.4,22,95.5
